YAC 11.084262516914748 7.621464887222184 0.0 22.35
YAG 14.903721244925572 3.0529163205564553 2.02 28.17
YAK 15.024736129905277 5.046172630677622 0.0 20.68
YDG 14.206116373477672 3.0586135506945618 2.05 20.39
YDR 12.569025710419483 3.815234027960484 1.2 19.37
YFR 12.556332882273344 6.606038608134711 0.0 27.24
YFS 14.634276048714478 3.944394952270119 2.03 21.65
YHS 13.091677943166442 2.694962804704767 2.78 18.19
YIS 13.607320703653585 3.6523835609887456 3.09 25.45
YLS 11.702354533152908 6.432458151141534 0.0 21.0
YMD 15.654627875507444 2.7683544138307394 3.09 20.99
YRK 14.888119079837619 3.5369720323567515 0.0 34.98
YRP 16.430324763193504 3.3603995111044713 0.0 41.81
YSD 14.411001353179973 3.988102749927153 2.13 21.37
YSL 16.255832205683358 3.399156339489096 1.83 22.99
YTL 15.488836265223275 4.76372010382524 0.0 21.65
