YAC 1133.3491204330176 1150.593101117659 0.0 3270.0
YAC 1133.3491204330176 1150.593101117659 0.0 3270.0
YAG 1029.7198917456021 290.98184547248917 144.0 2886.0
YAK 1715.7726657645467 963.6992845132646 0.0 3270.0
YDG 735.8267929634642 221.09309518426565 268.0 1774.0
YDR 720.3071718538565 415.6913690537777 75.0 2457.0
YFR 943.6211096075779 1054.573825709243 0.0 3270.0
YFS 779.4086603518268 288.0638286860364 207.0 2987.0
YHS 681.3491204330176 728.981288127265 142.0 3270.0
YIS 532.7212449255751 91.17706143028408 188.0 871.0
YLS 745.5642760487145 590.1303423567357 0.0 1959.0
YMD 1463.1353179972937 558.2207750085539 185.0 3270.0
YRK 1393.384303112314 917.0846575374323 0.0 3270.0
YRP 2231.4181326116372 639.8847576777287 0.0 3270.0
YSD 619.660351826793 479.90078438456516 171.0 3270.0
YSL 845.3004059539919 654.1320947960933 126.0 3270.0
YTL 813.0311231393775 255.12346843512944 0.0 1640.0
