YAC 208.18573446630967 156.39432987973728 0.0 825.6666666666666
YAC 208.18573446630967 156.39432987973728 0.0 825.6666666666666
YAG 251.59264482729105 47.321112878981694 102.5 434.09375
YAK 356.37004986239145 190.75254511034063 0.0 1781.0
YDG 306.6851529177468 43.4820210356567 166.66666666666666 500.8
YDR 244.1011397131867 73.67639573010997 70.5 623.4285714285714
YFR 190.56587364550967 126.86601263141617 0.0 966.5384615384615
YFS 324.4859130441585 60.43037845761914 155.5 617.5
YHS 249.8169785649632 89.33239688756689 116.42857142857143 1046.0
YIS 223.21302271273854 36.13312428852238 129.33333333333334 390.6
YLS 169.53764941816823 98.68404073856018 0.0 509.75
YMD 289.9743410435671 67.38201118626355 112.33333333333333 652.2857142857143
YRK 285.36395835182856 241.48457735904003 0.0 2611.0
YRP 454.8185661920906 127.98976722813599 0.0 1079.75
YSD 239.08491344698572 51.800973109260454 106.5 591.875
YSL 183.08268505603925 48.565980285966226 90.77777777777777 524.5555555555555
YTL 261.73185318870713 53.52143621726355 0.0 528.25
