ZDN 460.012729844413 113.8899248060233 0.0 1054.0
ZPH 449.5035360678925 185.47203718816155 0.0 2590.0
ZJN 681.0438472418671 213.35103532115875 0.0 1183.0
ZAB 731.5077793493635 315.8861286317763 0.0 1487.0
ZJM 571.1471004243282 164.18214736325282 0.0 1438.0
ZKB 432.9009900990099 124.01968104356831 0.0 982.0
ZKH 681.7369165487977 298.0471210632389 0.0 2297.0
ZMG 546.001414427157 151.15030408555717 0.0 1174.0
ZGW 541.3734087694484 247.67451784422713 0.0 1598.0
ZKW 717.8656294200848 584.7406420258199 0.0 3270.0
ZDM 532.6265912305516 154.5392358508869 0.0 1337.0
ZDN 460.012729844413 113.8899248060233 0.0 1054.0
ZPH 449.5035360678925 185.47203718816155 0.0 2590.0
ZJN 681.0438472418671 213.35103532115875 0.0 1183.0
ZAB 731.5077793493635 315.8861286317763 0.0 1487.0
ZJM 571.1471004243282 164.18214736325282 0.0 1438.0
ZKB 432.9009900990099 124.01968104356831 0.0 982.0
ZKH 681.7369165487977 298.0471210632389 0.0 2297.0
ZMG 546.001414427157 151.15030408555717 0.0 1174.0
ZGW 541.3734087694484 247.67451784422713 0.0 1598.0
ZKW 717.8656294200848 584.7406420258199 0.0 3270.0
ZDM 532.6265912305516 154.5392358508869 0.0 1337.0
YAC 1133.3491204330176 1150.593101117659 0.0 3270.0
YAG 1029.7198917456021 290.98184547248917 144.0 2886.0
YAK 1715.7726657645467 963.6992845132646 0.0 3270.0
YDG 735.8267929634642 221.09309518426565 268.0 1774.0
YDR 720.3071718538565 415.6913690537777 75.0 2457.0
YFR 943.6211096075779 1054.573825709243 0.0 3270.0
YFS 779.4086603518268 288.0638286860364 207.0 2987.0
YHS 681.3491204330176 728.981288127265 142.0 3270.0
YIS 532.7212449255751 91.17706143028408 188.0 871.0
YLS 745.5642760487145 590.1303423567357 0.0 1959.0
YMD 1463.1353179972937 558.2207750085539 185.0 3270.0
YRK 1393.384303112314 917.0846575374323 0.0 3270.0
YRP 2231.4181326116372 639.8847576777287 0.0 3270.0
YSD 619.660351826793 479.90078438456516 171.0 3270.0
YSL 845.3004059539919 654.1320947960933 126.0 3270.0
YTL 813.0311231393775 255.12346843512944 0.0 1640.0
