YAC 64.20838971583221 87.36604211745522 0.0 1307.0
YAC 64.20838971583221 87.36604211745522 0.0 1307.0
YAG 149.73748308525035 196.94082236162808 15.0 2882.0
YAK 79.1339648173207 36.38334719748036 0.0 547.0
YDG 73.66982408660351 37.49315566005745 21.0 736.0
YDR 56.64140730717185 54.7285338067249 11.0 1271.0
YFR 54.52232746955345 125.48437347304456 0.0 3030.0
YFS 88.43572395128552 139.87181303748085 16.0 2079.0
YHS 40.596752368064955 16.660659674590768 15.0 116.0
YIS 42.189445196211096 35.04892149650795 17.0 859.0
YLS 64.74289580514208 86.48398249943212 0.0 1258.0
YMD 100.59404600811908 95.65812358949786 17.0 1306.0
YRK 153.11366711772666 333.79418932643944 0.0 3712.0
YRP 92.63870094722598 117.19484333075081 0.0 2513.0
YSD 45.83220568335589 31.64376291467537 15.0 148.0
YSL 58.91339648173207 33.33506562114348 13.0 145.0
YTL 64.38159675236807 24.507831719329914 0.0 297.0
