ZDN 0.6911524718099884 0.2892577928649102 0.07692307692307693 2.0526315789473686
ZPH 0.8552039075705531 0.5891125938763768 0.07142857142857142 4.111111111111111
ZJN 1.359829925125973 0.533395833126248 0.13333333333333333 3.7142857142857144
ZAB 0.927399118351964 0.4158648900938428 0.13333333333333333 3.5384615384615383
ZJM 1.3586897514160483 0.5336290583511759 0.06896551724137931 5.2
ZKB 1.0295169586496808 0.6417814170801853 0.08108108108108109 3.45
ZKH 1.0310651731047524 0.37302883408981186 0.13333333333333333 4.066666666666666
ZMG 0.8629054511364356 0.4150395909487199 0.06666666666666667 6.25
ZGW 1.0799778978931562 0.5961210668545462 0.034482758620689655 3.230769230769231
ZKW 1.411239470143794 0.7044554458085724 0.13333333333333333 6.75
ZDM 0.8157732961914262 0.3769309582897222 0.11764705882352941 3.1
