ZDN 1.5112933970086164 0.6942473912761475 0.0 4.99
ZPH 1.863597680633744 1.4151828577360275 0.0 9.466666666666667
ZJN 3.668588753362036 1.585052818843682 0.0 14.702857142857143
ZAB 1.6814554616792143 0.7889658414745722 0.0 7.018461538461538
ZJM 3.1993212467136356 1.403174740029318 0.0 13.602
ZKB 2.1501771589716294 1.4346836342768312 0.0 8.25
ZKH 2.4122452262260494 0.8980204147462337 0.0 8.478666666666667
ZMG 1.781604903691087 1.0249208505584984 0.0 18.3175
ZGW 2.244109058458023 1.283050534965707 0.0 8.694285714285714
ZKW 3.4865895645017626 1.8832202234767814 0.0 16.34
ZDM 1.7489651848371575 0.8647588963197844 0.0 6.739999999999999
