YAC 2.473347373203991 0.4324671287138969 1.337357157614173 4.42549823267946
YAG 1.1460337615683087 0.17392733094850454 0.8401344229395573 2.0096247605979443
YAK 1.4513264953524483 0.4651019437994081 0.9098917345205942 3.5344169015444598
YDG 1.8284240140639758 0.21896368448836734 0.5399446859955788 2.91437971106406
YDR 1.3562492269646196 0.2018612744839752 1.0489325531973288 2.8078785829600834
YFR 1.2091858684842842 0.22516405926268188 0.6113967757958633 2.4368437588214875
YFS 3.008197218886779 0.8196583829036884 0.8970667615532875 5.582207415997982
YHS 1.1006397544574313 0.06935190045515005 0.9340882072798334 1.5858406616995733
YIS 1.5401381823070142 0.1479299488008835 1.2506323955379999 2.2327349226583135
YLS 2.0475788178233087 0.448520989866054 0.9205498546361923 3.6458323033689295
YMD 2.0759245463594347 0.32596086284373077 1.4624452143907547 3.442870588846577
YRK 1.455807596442368 0.14057187336312763 1.1031388089371224 2.0357446942259285
YRP 1.9611233219035002 0.24973616918905853 1.4440099276029146 2.9171638359194216
YSD 1.6778014982306013 0.25150531394009873 1.2804686892777681 2.582956254105025
YSL 2.002227322821124 0.42242478823645707 1.356997014225825 3.0876137289003682
YTL 1.4225941585013477 0.1452663879255402 0.6106625513898002 2.007833375864559
